"candidate_id","source","original_split","group_id","split","split_policy","relative_image_path","relative_label_path","source_image_sha256","source_label_sha256","derived_image_sha256","derived_label_sha256","is_negative"
"CHVG4_train_8457480c7cce","CHVG4","train","CHVG4_train_8457480c7cce","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_8457480c7cce.jpg","labels/train/CHVG4_train_8457480c7cce.txt","fc91e2cf0c3ce41ac63b129446860e5b46a57fe37109f6b2d6d3b31a195fff5a","9de46df58111a6c539d63b10c26f089b9415c3c0bc26911415f2bcc28bce331e","fc91e2cf0c3ce41ac63b129446860e5b46a57fe37109f6b2d6d3b31a195fff5a","9de46df58111a6c539d63b10c26f089b9415c3c0bc26911415f2bcc28bce331e","false"
"CHVG4_train_846fce14c2e1","CHVG4","train","CHVG4_train_846fce14c2e1","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_846fce14c2e1.jpg","labels/train/CHVG4_train_846fce14c2e1.txt","557effa1aa05612c3e8d910c460a9ad84645f51c67d84c64c89b15fe2435257d","6391cb1c252cc6ff432b82c521f3a469513e09c88029028252217621f7f8feb4","557effa1aa05612c3e8d910c460a9ad84645f51c67d84c64c89b15fe2435257d","6391cb1c252cc6ff432b82c521f3a469513e09c88029028252217621f7f8feb4","false"
"CHVG4_train_84b9661b3415","CHVG4","train","CHVG4_train_84b9661b3415","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_84b9661b3415.jpg","labels/train/CHVG4_train_84b9661b3415.txt","8946cbeab819272d92b758e5273828f51ee912b14edc6b0c1ef18ea5fc2327b6","6cd1de425879a34e4b091d22682f6d18aff825394db11b52ad6b5cf1e058e0b3","8946cbeab819272d92b758e5273828f51ee912b14edc6b0c1ef18ea5fc2327b6","6cd1de425879a34e4b091d22682f6d18aff825394db11b52ad6b5cf1e058e0b3","false"
"CHVG4_train_851c21d0eac4","CHVG4","train","CHVG4_train_851c21d0eac4","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_851c21d0eac4.jpg","labels/train/CHVG4_train_851c21d0eac4.txt","71b43b69fd117c752aede9ca3cd7f38fd152844661387623eb9670a78e814d38","f6cb154a895ead6a49e187a91ef3658115feaff26691fd0b0010cfaebc58c5ab","71b43b69fd117c752aede9ca3cd7f38fd152844661387623eb9670a78e814d38","f6cb154a895ead6a49e187a91ef3658115feaff26691fd0b0010cfaebc58c5ab","false"
"CHVG4_train_852d81552ba0","CHVG4","train","CHVG4_train_852d81552ba0","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_852d81552ba0.jpg","labels/train/CHVG4_train_852d81552ba0.txt","5c320149eff8d016645e8eb1c8f0ad43d9fdc6a2d9a4ff736270c32a8be97efe","87b4598c7380ec914d0e277fd01b90295c64d9b6365e62818e106d3cf8484f06","5c320149eff8d016645e8eb1c8f0ad43d9fdc6a2d9a4ff736270c32a8be97efe","87b4598c7380ec914d0e277fd01b90295c64d9b6365e62818e106d3cf8484f06","false"
"CHVG4_train_854dc1eefb2c","CHVG4","train","CHVG4_train_854dc1eefb2c","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_854dc1eefb2c.jpg","labels/train/CHVG4_train_854dc1eefb2c.txt","558662eed26f62c23243f6ca2a072287457ba43dd22c981edaafaf4518fce2a4","ab882961b9f0b5dfc8588b836cb420eb494a60b608c3d2a2aa43965522f2ee4b","558662eed26f62c23243f6ca2a072287457ba43dd22c981edaafaf4518fce2a4","ab882961b9f0b5dfc8588b836cb420eb494a60b608c3d2a2aa43965522f2ee4b","false"
"CHVG4_train_85843a89a835","CHVG4","train","CHVG4_train_85843a89a835","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_85843a89a835.jpg","labels/train/CHVG4_train_85843a89a835.txt","0ad75eb6e388b7f2cc2682313fef957234ba2bba2205f947a6c75e393a0744a1","3a87f1ae485c962fbba302e49b0754203ba3ff4fc6da7e0e77347c1274204618","0ad75eb6e388b7f2cc2682313fef957234ba2bba2205f947a6c75e393a0744a1","3a87f1ae485c962fbba302e49b0754203ba3ff4fc6da7e0e77347c1274204618","false"
"CHVG4_train_859bd9e6d362","CHVG4","train","CHVG4_train_859bd9e6d362","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_859bd9e6d362.jpg","labels/train/CHVG4_train_859bd9e6d362.txt","eeae6b13683496053d173d94932e14c1aa434edd1a0f49cbfb5f31b4089257bc","5cbb8900e12b47930626ccc88ac0b47b4b4e8a6f5a3997e31d4c992d4661d615","eeae6b13683496053d173d94932e14c1aa434edd1a0f49cbfb5f31b4089257bc","5cbb8900e12b47930626ccc88ac0b47b4b4e8a6f5a3997e31d4c992d4661d615","false"
"CHVG4_train_85ccc2a4c92d","CHVG4","train","CHVG4_train_85ccc2a4c92d","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_85ccc2a4c92d.jpg","labels/train/CHVG4_train_85ccc2a4c92d.txt","e515c56c3ae6aaffad4a3f986a445916c48b4a41590298c275d3d693fed459f2","9bdc1375665d893468c2627ef6b214cfb9c431875a995b09a4d188876f1069cb","e515c56c3ae6aaffad4a3f986a445916c48b4a41590298c275d3d693fed459f2","9bdc1375665d893468c2627ef6b214cfb9c431875a995b09a4d188876f1069cb","false"
"CHVG4_train_85f2ce4e5749","CHVG4","train","CHVG4_train_85f2ce4e5749","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_85f2ce4e5749.jpg","labels/train/CHVG4_train_85f2ce4e5749.txt","c4f7d1908e865bda30b5502f95476665989d5295773631cd0eaceff55fd1e8b3","095820a95abdf8d223a383d9d2fe34fb95a5caf468d27c677545e0550afcff7f","c4f7d1908e865bda30b5502f95476665989d5295773631cd0eaceff55fd1e8b3","095820a95abdf8d223a383d9d2fe34fb95a5caf468d27c677545e0550afcff7f","false"
"CHVG4_train_8607266843b9","CHVG4","train","CHVG4_train_8607266843b9","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_8607266843b9.jpg","labels/train/CHVG4_train_8607266843b9.txt","c512d0a2f2cc14209754c8867152a098daf1fa4f3eb49c318ce7979c8ff58be6","b29822173145dab86ae53f6ab2ae99d0ff0360c4812ee6d5db2d55153af78b8e","c512d0a2f2cc14209754c8867152a098daf1fa4f3eb49c318ce7979c8ff58be6","b29822173145dab86ae53f6ab2ae99d0ff0360c4812ee6d5db2d55153af78b8e","false"
"CHVG4_train_860c218ccb2b","CHVG4","train","CHVG4_train_860c218ccb2b","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_860c218ccb2b.jpg","labels/train/CHVG4_train_860c218ccb2b.txt","5ff5ff0c1a0669bde5b0a351cdaed1ad73887786606f154aa47d40205bb1ac7d","9c7a55f74f869a66dce722dfc5536ac7d69de13873baacbf10e3ec37a50d5575","5ff5ff0c1a0669bde5b0a351cdaed1ad73887786606f154aa47d40205bb1ac7d","9c7a55f74f869a66dce722dfc5536ac7d69de13873baacbf10e3ec37a50d5575","false"
"CHVG4_train_8628c35497e3","CHVG4","train","CHVG4_train_8628c35497e3","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_8628c35497e3.jpg","labels/train/CHVG4_train_8628c35497e3.txt","981eecc403739a517fb472f00bd7c9204610ee19c84eed98ef0639d5a11a6c5d","956410fbf3b18a8669a9e6a66385fda47663866ff78d91d436cb5ef06337798b","981eecc403739a517fb472f00bd7c9204610ee19c84eed98ef0639d5a11a6c5d","956410fbf3b18a8669a9e6a66385fda47663866ff78d91d436cb5ef06337798b","false"
"CHVG4_train_865aac485883","CHVG4","train","CHVG4_train_865aac485883","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_865aac485883.jpg","labels/train/CHVG4_train_865aac485883.txt","1307152f4ffde22c614fa73aff6f102b213f094b073aed92f4c7788e14f58939","b9814b6c90020cbae0f6dcd6ebc168e5b336f707ea4635acaf9ef535dd355515","1307152f4ffde22c614fa73aff6f102b213f094b073aed92f4c7788e14f58939","b9814b6c90020cbae0f6dcd6ebc168e5b336f707ea4635acaf9ef535dd355515","false"
"CHVG4_train_8668b6c0ac58","CHVG4","train","CHVG4_train_8668b6c0ac58","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_8668b6c0ac58.jpg","labels/train/CHVG4_train_8668b6c0ac58.txt","1614548f4cd5115f61c525bb4fc8dbbffdd2e66140f506acfcf273fdc2e54fba","2dbc93109d3bcc28e73480341ce7cb002a7ab628eba5a629d8b417ab1bbbe827","1614548f4cd5115f61c525bb4fc8dbbffdd2e66140f506acfcf273fdc2e54fba","2dbc93109d3bcc28e73480341ce7cb002a7ab628eba5a629d8b417ab1bbbe827","false"
"CHVG4_train_86a60f66523a","CHVG4","train","CHVG4_train_86a60f66523a","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_86a60f66523a.jpg","labels/train/CHVG4_train_86a60f66523a.txt","41fb785a99c8e91a707b15e3dbb55d05a9f8bdb986740ab43ed3d6e58182866b","f3279015288a778b0420691df782656b4bcce0cc261b997959e3f04a6b18746b","41fb785a99c8e91a707b15e3dbb55d05a9f8bdb986740ab43ed3d6e58182866b","f3279015288a778b0420691df782656b4bcce0cc261b997959e3f04a6b18746b","false"
"CHVG4_train_86ac57bd0c62","CHVG4","train","CHVG4_train_86ac57bd0c62","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_86ac57bd0c62.jpg","labels/train/CHVG4_train_86ac57bd0c62.txt","8c8806c470d455a3c2fed33302858ba4957a3e1456d6f92e54ee2c03f4b12a92","37b71eaa65033b85603d2d3df427cc793aefac61b9a07216a865b2c37dbb37ad","8c8806c470d455a3c2fed33302858ba4957a3e1456d6f92e54ee2c03f4b12a92","37b71eaa65033b85603d2d3df427cc793aefac61b9a07216a865b2c37dbb37ad","false"
"CHVG4_train_86cca55d7da5","CHVG4","train","CHVG4_train_86cca55d7da5","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_86cca55d7da5.jpg","labels/train/CHVG4_train_86cca55d7da5.txt","23d3ca0d74ce357793e832579f2e44eded9087869034afb71090ff90511c885e","7618c00af403a848f6b6871d09e666fd3fcc5140f79030642e7cb1b0efc4bd41","23d3ca0d74ce357793e832579f2e44eded9087869034afb71090ff90511c885e","7618c00af403a848f6b6871d09e666fd3fcc5140f79030642e7cb1b0efc4bd41","false"
"CHVG4_train_87302919b2c7","CHVG4","train","CHVG4_train_87302919b2c7","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_87302919b2c7.jpg","labels/train/CHVG4_train_87302919b2c7.txt","74c6ecd1059d39b575b3f49b947ec8fb9253630ed16a21313aae62dcb2834ba0","e5afdf605d6df18d63c68fd37ba13de3af1e5620f4ec27c6556ad4accb56b975","74c6ecd1059d39b575b3f49b947ec8fb9253630ed16a21313aae62dcb2834ba0","e5afdf605d6df18d63c68fd37ba13de3af1e5620f4ec27c6556ad4accb56b975","false"
"CHVG4_train_8734d97df527","CHVG4","train","CHVG4_train_8734d97df527","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_8734d97df527.jpg","labels/train/CHVG4_train_8734d97df527.txt","46967d774360c69310686e4be199b8adc0c5cdb3eca213c3666dc1fe2bab7298","eb574a93c2d2480eb31f622624ea89f93fc2afdae6375d61a4848f41eb25ab78","46967d774360c69310686e4be199b8adc0c5cdb3eca213c3666dc1fe2bab7298","eb574a93c2d2480eb31f622624ea89f93fc2afdae6375d61a4848f41eb25ab78","false"
"CHVG4_train_87608e173e2f","CHVG4","train","CHVG4_train_87608e173e2f","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_87608e173e2f.jpg","labels/train/CHVG4_train_87608e173e2f.txt","7ce0b3ba4932ae0ee71bf0c41bf9e1f8847f5dad22284d14fd2732eb9a768a5c","609cb318d1a85de5ee3c644232fb9824147372f9cd6fc42f39219eb41e42f0f5","7ce0b3ba4932ae0ee71bf0c41bf9e1f8847f5dad22284d14fd2732eb9a768a5c","609cb318d1a85de5ee3c644232fb9824147372f9cd6fc42f39219eb41e42f0f5","false"
"CHVG4_train_878ba88d27ee","CHVG4","train","CHVG4_train_878ba88d27ee","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_878ba88d27ee.jpg","labels/train/CHVG4_train_878ba88d27ee.txt","67ff17d0ebe249bfa37087963c46d01f81d80a1098fe84cff61b80e054bed9b5","8716be67d5a77d3fda864feb25cb18c54d2a415582b9ddcb8ad37ee2ec8d4382","67ff17d0ebe249bfa37087963c46d01f81d80a1098fe84cff61b80e054bed9b5","8716be67d5a77d3fda864feb25cb18c54d2a415582b9ddcb8ad37ee2ec8d4382","false"
"CHVG4_train_87c76edd5c44","CHVG4","train","CHVG4_train_87c76edd5c44","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_87c76edd5c44.jpg","labels/train/CHVG4_train_87c76edd5c44.txt","47fccfd9366960850fcb4052474bc2b47665dcb93a5cd33c482cdf92f261b8ca","e070b810cbeee5ed5cb312c448db83b28f96e877356a629df25436c0e3983a50","47fccfd9366960850fcb4052474bc2b47665dcb93a5cd33c482cdf92f261b8ca","e070b810cbeee5ed5cb312c448db83b28f96e877356a629df25436c0e3983a50","false"
"CHVG4_train_87c9a309fc91","CHVG4","train","CHVG4_train_87c9a309fc91","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_87c9a309fc91.jpg","labels/train/CHVG4_train_87c9a309fc91.txt","44178c2a1f49db240ae2e676594803ceb74bbdc254b56dfbe45772b93d157204","7b3914ae0bcd91c398846e61f6a56a7d41c11f9b1c0239c0d16c57f6135c4dba","44178c2a1f49db240ae2e676594803ceb74bbdc254b56dfbe45772b93d157204","7b3914ae0bcd91c398846e61f6a56a7d41c11f9b1c0239c0d16c57f6135c4dba","false"
"CHVG4_train_87d7460cdc8c","CHVG4","train","CHVG4_train_87d7460cdc8c","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_87d7460cdc8c.jpg","labels/train/CHVG4_train_87d7460cdc8c.txt","6b7274d94823f4c40727fd86612f80cbba3e687394e7b5a41f274c7ba4c9f28a","47a54b958c99515389cb02f9f133740b80df09f30757edd63ac70917faf896e8","6b7274d94823f4c40727fd86612f80cbba3e687394e7b5a41f274c7ba4c9f28a","47a54b958c99515389cb02f9f133740b80df09f30757edd63ac70917faf896e8","false"
"CHVG4_train_88215abc4af4","CHVG4","train","CHVG4_train_88215abc4af4","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_88215abc4af4.jpg","labels/train/CHVG4_train_88215abc4af4.txt","c4e857a0674f3d796f7128e9cdf3f09cfa88d413f3031fdeecc026d5b25a7c33","6f1956c900593a1ae534abde346c4817f58e7367a3df92b62e0568662e962c96","c4e857a0674f3d796f7128e9cdf3f09cfa88d413f3031fdeecc026d5b25a7c33","6f1956c900593a1ae534abde346c4817f58e7367a3df92b62e0568662e962c96","false"
"CHVG4_train_882a1809376e","CHVG4","train","CHVG4_train_882a1809376e","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_882a1809376e.jpg","labels/train/CHVG4_train_882a1809376e.txt","27d3ad528be472b4c77d7b7ec7dd7939b11caa27df6ec154e15b6a8bff677050","79813d81346b51ac8dc16b6b166b288a56d6af7a0f9a21640985a7d32bf3a402","27d3ad528be472b4c77d7b7ec7dd7939b11caa27df6ec154e15b6a8bff677050","79813d81346b51ac8dc16b6b166b288a56d6af7a0f9a21640985a7d32bf3a402","false"
"CHVG4_train_8836459488d1","CHVG4","train","CHVG4_train_8836459488d1","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_8836459488d1.jpg","labels/train/CHVG4_train_8836459488d1.txt","f1e913eafadc16ce9f177e49d596867956d7f525112e46b8eefbf585f7cd9d15","125cfb268e0400b84734f4f7764bc4896cb51efd94488c97d05822c419ea5107","f1e913eafadc16ce9f177e49d596867956d7f525112e46b8eefbf585f7cd9d15","125cfb268e0400b84734f4f7764bc4896cb51efd94488c97d05822c419ea5107","false"
"CHVG4_train_88d0dc6b8af9","CHVG4","train","CHVG4_train_88d0dc6b8af9","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_88d0dc6b8af9.jpg","labels/train/CHVG4_train_88d0dc6b8af9.txt","31354725f51791598f2994590a013038c0c75711dd2e3c7f4dbad923a43ee033","e129bf925ec4a2c31b8047680412d01cf43b8ac4d7b7335c5411ee5100ac40e0","31354725f51791598f2994590a013038c0c75711dd2e3c7f4dbad923a43ee033","e129bf925ec4a2c31b8047680412d01cf43b8ac4d7b7335c5411ee5100ac40e0","false"
"CHVG4_train_88d374d17647","CHVG4","train","CHVG4_train_88d374d17647","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_88d374d17647.jpg","labels/train/CHVG4_train_88d374d17647.txt","f82d4cd42a4c6110d68af7e6307e33bcd25f93474b365a2f16745fe022c023ed","898f81dd14cda7fb810ecf6288ed802efbd9d043d72a9837b07166e4a795df9e","f82d4cd42a4c6110d68af7e6307e33bcd25f93474b365a2f16745fe022c023ed","898f81dd14cda7fb810ecf6288ed802efbd9d043d72a9837b07166e4a795df9e","false"
"CHVG4_train_89101259e670","CHVG4","train","CHVG4_train_89101259e670","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_89101259e670.jpg","labels/train/CHVG4_train_89101259e670.txt","128f57aac8f01d512b342e25df76fcf17fa207e1263c2ea88a54cea7f98acc99","411f8e94bb63894fa2e331daefd09969d7c43e123c8bf84ce467ba68a4834e83","128f57aac8f01d512b342e25df76fcf17fa207e1263c2ea88a54cea7f98acc99","411f8e94bb63894fa2e331daefd09969d7c43e123c8bf84ce467ba68a4834e83","false"
"CHVG4_train_891e9f747e3a","CHVG4","train","CHVG4_train_891e9f747e3a","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_891e9f747e3a.jpg","labels/train/CHVG4_train_891e9f747e3a.txt","1026b4c0e43548b929679213a0cdac08663e894c3087660e658b46ce3a4b2ab8","8d30f4f113afa70bf3bd136c8069c5d1c0d2c0b5e9d8fbd676b4568192b2669e","1026b4c0e43548b929679213a0cdac08663e894c3087660e658b46ce3a4b2ab8","8d30f4f113afa70bf3bd136c8069c5d1c0d2c0b5e9d8fbd676b4568192b2669e","false"
"CHVG4_train_892370e72df5","CHVG4","train","CHVG4_train_892370e72df5","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_892370e72df5.jpg","labels/train/CHVG4_train_892370e72df5.txt","90250bb062bcb625c7f967ed5baffbcfdc861e7cec27afd2c7434f885359792d","852040be48a88acc92ad1214e81b3aa0e2558d07e5233e78680db937891eec5e","90250bb062bcb625c7f967ed5baffbcfdc861e7cec27afd2c7434f885359792d","852040be48a88acc92ad1214e81b3aa0e2558d07e5233e78680db937891eec5e","false"
"CHVG4_train_89345d20a376","CHVG4","train","CHVG4_train_89345d20a376","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_89345d20a376.jpg","labels/train/CHVG4_train_89345d20a376.txt","f33d1ee1183cb8652fba39bcc6e3aeb27fbfa10e973247c99f77efca49391d22","19a5c5801e29459a602fbf5a9f40f005619cc0f4ca605dae39556396fad08bcc","f33d1ee1183cb8652fba39bcc6e3aeb27fbfa10e973247c99f77efca49391d22","19a5c5801e29459a602fbf5a9f40f005619cc0f4ca605dae39556396fad08bcc","false"
"CHVG4_train_895b4a1ea0b3","CHVG4","train","CHVG4_train_895b4a1ea0b3","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_895b4a1ea0b3.jpg","labels/train/CHVG4_train_895b4a1ea0b3.txt","ebc7b3bf36e87e3fe9227d177fe8121f94c6237ae8e52375ed3d9bf33a6a2920","22057c2cd5adad590a6a246aae809d09f12cf2ad718f00f79ac2423e0ab88b0b","ebc7b3bf36e87e3fe9227d177fe8121f94c6237ae8e52375ed3d9bf33a6a2920","22057c2cd5adad590a6a246aae809d09f12cf2ad718f00f79ac2423e0ab88b0b","false"
"CHVG4_train_89786b0f6a86","CHVG4","train","CHVG4_train_89786b0f6a86","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_89786b0f6a86.jpg","labels/train/CHVG4_train_89786b0f6a86.txt","dce706da0f36baf98c7bcde5aeb6278bd336c75cbe4a43b5af127f5b64eea34f","c0139db6476b4cfdc08bf08cd6eb93506abed18a48475877e607c114fb1f875e","dce706da0f36baf98c7bcde5aeb6278bd336c75cbe4a43b5af127f5b64eea34f","c0139db6476b4cfdc08bf08cd6eb93506abed18a48475877e607c114fb1f875e","false"
"CHVG4_train_897e66550e97","CHVG4","train","CHVG4_train_897e66550e97","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_897e66550e97.jpg","labels/train/CHVG4_train_897e66550e97.txt","a4fab48ab6357d80cb03ee9b17d681d16524652aadc0f60e88a45ecea4729df1","aab24758cd424331ae88b3a3e825f912338dfce2d730fbba3c21c78323b2ad0b","a4fab48ab6357d80cb03ee9b17d681d16524652aadc0f60e88a45ecea4729df1","aab24758cd424331ae88b3a3e825f912338dfce2d730fbba3c21c78323b2ad0b","false"
"CHVG4_train_89b3d26583bd","CHVG4","train","CHVG4_train_89b3d26583bd","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_89b3d26583bd.jpg","labels/train/CHVG4_train_89b3d26583bd.txt","6a105a13945acb0d4b5f7a6721dfe2d677863d0cf95f7efeb7112c175272a0b3","4cbc7ab9986b0651ca0687f7933bb3dc1277f6ca9a4e2b2f42fae4df17b44f80","6a105a13945acb0d4b5f7a6721dfe2d677863d0cf95f7efeb7112c175272a0b3","4cbc7ab9986b0651ca0687f7933bb3dc1277f6ca9a4e2b2f42fae4df17b44f80","false"
"CHVG4_train_89d11a530fa6","CHVG4","train","CHVG4_train_89d11a530fa6","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_89d11a530fa6.jpg","labels/train/CHVG4_train_89d11a530fa6.txt","87da7bb1a3103a1552a15af9fa6b3a8104c50e41bb88439ed023ffb47bc407c2","f8c1026443e7d9bb7b003495362bff24790c999f02fc81bc063bae19b7d50c77","87da7bb1a3103a1552a15af9fa6b3a8104c50e41bb88439ed023ffb47bc407c2","f8c1026443e7d9bb7b003495362bff24790c999f02fc81bc063bae19b7d50c77","false"
"CHVG4_train_8a03299ec04d","CHVG4","train","CHVG4_train_8a03299ec04d","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_8a03299ec04d.jpg","labels/train/CHVG4_train_8a03299ec04d.txt","3a3995f0b00f6641bf3c440558d14fea7c80cf7741d2f30fa291b2e2194f5c10","941f1859d756489ade32213624eced363dfa3c511f624ca25e9dbd85ceaeb839","3a3995f0b00f6641bf3c440558d14fea7c80cf7741d2f30fa291b2e2194f5c10","941f1859d756489ade32213624eced363dfa3c511f624ca25e9dbd85ceaeb839","false"
"CHVG4_train_8a41cce67645","CHVG4","train","CHVG4_train_8a41cce67645","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_8a41cce67645.jpg","labels/train/CHVG4_train_8a41cce67645.txt","c5deff7c37b3b92165282a5deb242937048df8a371b4ec1f06c7f44ca921f6de","ef98823e3cef55b690d0dbf7c48011b90df2c919317fc7175039e646339af0ca","c5deff7c37b3b92165282a5deb242937048df8a371b4ec1f06c7f44ca921f6de","ef98823e3cef55b690d0dbf7c48011b90df2c919317fc7175039e646339af0ca","false"
"CHVG4_train_8aadd99ef285","CHVG4","train","CHVG4_train_8aadd99ef285","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_8aadd99ef285.jpg","labels/train/CHVG4_train_8aadd99ef285.txt","160ec292181beec0a1088829b02ebb3e3c057944d5e56e9e137d0f72d634e539","746238cf6ed56fda7faafd448a1b0b96053a104ee8cf6de7cfba7113d72fd5da","160ec292181beec0a1088829b02ebb3e3c057944d5e56e9e137d0f72d634e539","746238cf6ed56fda7faafd448a1b0b96053a104ee8cf6de7cfba7113d72fd5da","false"
"CHVG4_train_8aaf6d0c2196","CHVG4","train","CHVG4_train_8aaf6d0c2196","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_8aaf6d0c2196.jpg","labels/train/CHVG4_train_8aaf6d0c2196.txt","b161a1f0683fb4f1c9a4fd7f449a9b00025ccd73ed26ad7564136805c9ddf3a3","54c5782f88b046b6aa9a5482889e94a690518da21575888eec479982dbb6e9cb","b161a1f0683fb4f1c9a4fd7f449a9b00025ccd73ed26ad7564136805c9ddf3a3","54c5782f88b046b6aa9a5482889e94a690518da21575888eec479982dbb6e9cb","false"
"CHVG4_train_8b28cab69eb7","CHVG4","train","CHVG4_train_8b28cab69eb7","train","AUTHORITATIVE_SPLIT_WITH_CROSS_SPLIT_GROUP_CONSOLIDATION","images/train/CHVG4_train_8b28cab69eb7.jpg","labels/train/CHVG4_train_8b28cab69eb7.txt","e850a2029f1f30b5311f1d54854f300b3462b2bc8538e3ca2e9c630fc941ea8d","4809895c44f674132b31492ad21dee9aa79ede05388cb78b3b4ce100f2d0cf6f","e850a2029f1f30b5311f1d54854f300b3462b2bc8538e3ca2e9c630fc941ea8d","4809895c44f674132b31492ad21dee9aa79ede05388cb78b3b4ce100f2d0cf6f","false"
